frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.315001,-0.315011,0.633072,0.633057,2.583510,0.000000,0.000000
77,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.321852,-0.321863,0.629619,0.629599,2.605110,0.000000,0.000000
78,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.328725,-0.328736,0.626057,0.626039,2.626410,0.000000,0.000000
79,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.335609,-0.335620,0.622394,0.622376,2.647510,0.000000,0.000000
80,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.342509,-0.342520,0.618624,0.618605,2.668310,0.000000,0.000000
81,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.349420,-0.349430,0.614744,0.614731,2.688910,0.000000,0.000000
82,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.356336,-0.356347,0.610759,0.610750,2.709210,0.000000,0.000000
83,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.363257,-0.363268,0.606666,0.606661,2.729310,0.000000,0.000000
84,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.370184,-0.370195,0.602464,0.602458,2.749110,0.000000,0.000000
85,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.377111,-0.377122,0.598152,0.598148,2.768710,0.000000,0.000000
86,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.384033,-0.384044,0.593735,0.593724,2.788110,0.000000,0.000000
87,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.390949,-0.390960,0.589204,0.589192,2.807310,0.000000,0.000000
88,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.397860,-0.397870,0.584561,0.584547,2.826210,0.000000,0.000000
89,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.404760,-0.404770,0.579806,0.579789,2.844910,0.000000,0.000000
90,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.411649,-0.411660,0.574936,0.574917,2.863410,0.000000,0.000000
91,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.418522,-0.418533,0.569953,0.569933,2.881710,0.000000,0.000000
92,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.425379,-0.425389,0.564853,0.564835,2.899710,0.000000,0.000000
93,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432214,-0.432225,0.559638,0.559623,2.917510,0.000000,0.000000
94,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.439027,-0.439038,0.554310,0.554293,2.935110,0.000000,0.000000
95,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.445814,-0.445825,0.548866,0.548850,2.952510,0.000000,0.000000
96,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.452574,-0.452585,0.543301,0.543293,2.969710,0.000000,0.000000
97,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459301,-0.459312,0.537626,0.537618,2.986710,0.000000,0.000000
98,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465991,-0.466002,0.531839,0.531829,3.003510,0.000000,0.000000
99,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.472648,-0.472659,0.525931,0.525922,3.020110,0.000000,0.000000
100,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.479262,-0.479273,0.519912,0.519901,3.036510,0.000000,0.000000
101,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.485838,-0.485849,0.513771,0.513762,3.052710,0.000000,0.000000
102,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.492366,-0.492377,0.507518,0.507509,3.068710,0.000000,0.000000
103,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.498845,-0.498861,0.501150,0.501138,3.084510,0.000000,0.000000
104,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.505276,0.505293,-0.494664,-0.494653,3.100110,0.000000,0.000000
105,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.511652,0.511679,-0.488061,-0.488050,3.115510,0.000000,0.000000
106,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.517975,0.518003,-0.481344,-0.481334,3.130810,0.000000,0.000000
107,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.524239,0.524267,-0.474515,-0.474504,3.145910,0.000000,0.000000
108,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.530443,0.530466,-0.467571,-0.467561,3.160810,0.000000,0.000000
109,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.536582,0.536611,-0.460510,-0.460499,3.175510,0.000000,0.000000
110,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.542656,0.542687,-0.453335,-0.453324,3.190010,0.000000,0.000000
111,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548661,0.548691,-0.446046,-0.446041,3.204410,0.000000,0.000000
112,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.554595,0.554618,-0.438650,-0.438644,3.218610,0.000000,0.000000
113,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.560454,0.560475,-0.431140,-0.431135,3.232610,0.000000,0.000000
114,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566232,0.566261,-0.423517,-0.423512,3.246510,0.000000,0.000000
115,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.571934,0.571960,-0.415787,-0.415781,3.260210,0.000000,0.000000
116,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.577550,0.577579,-0.407948,-0.407943,3.273710,0.000000,0.000000
117,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583085,0.583107,-0.400001,-0.399996,3.287110,0.000000,0.000000
118,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.588529,0.588552,-0.391947,-0.391942,3.300310,0.000000,0.000000
119,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.593886,0.593904,-0.383785,-0.383779,3.313410,0.000000,0.000000
120,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.599146,0.599171,-0.375514,-0.375509,3.326310,0.000000,0.000000
121,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.604314,0.604337,-0.367142,-0.367136,3.339110,0.000000,0.000000
122,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.609380,0.609407,-0.358666,-0.358661,3.351710,0.000000,0.000000
123,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.614348,0.614374,-0.350089,-0.350083,3.364110,0.000000,0.000000
124,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.619214,0.619237,-0.341408,-0.341408,3.376410,0.000000,0.000000
125,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.623973,0.623996,-0.332631,-0.332631,3.388610,0.000000,0.000000
126,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.628623,0.628647,-0.323756,-0.323756,3.400610,0.000000,0.000000
127,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.633160,0.633190,-0.314785,-0.314785,3.412510,0.000000,0.000000
128,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.637589,0.637614,-0.305716,-0.305722,3.424210,0.000000,0.000000
129,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.641900,0.641928,-0.296556,-0.296561,3.435810,0.000000,0.000000
130,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.646091,0.646124,-0.287304,-0.287309,3.447210,0.000000,0.000000
131,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650164,0.650195,-0.277965,-0.277971,3.458510,0.000000,0.000000
132,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654113,0.654149,-0.268535,-0.268540,3.469710,0.000000,0.000000
133,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.657938,0.657976,-0.259019,-0.259024,3.480710,0.000000,0.000000
134,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.661639,0.661671,-0.249421,-0.249427,3.491610,0.000000,0.000000
135,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.665211,0.665240,-0.239738,-0.239743,3.502410,0.000000,0.000000
136,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668647,0.668680,-0.229973,-0.229978,3.513110,0.000000,0.000000
137,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671949,0.671986,-0.220133,-0.220138,3.523610,0.000000,0.000000
138,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675115,0.675157,-0.210212,-0.210223,3.534010,0.000000,0.000000
139,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678147,0.678185,-0.200221,-0.200231,3.544310,0.000000,0.000000
140,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681039,0.681076,-0.190154,-0.190165,3.554510,0.000000,0.000000
141,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.683790,0.683824,-0.180017,-0.180028,3.564510,0.000000,0.000000
142,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.686396,0.686427,-0.169815,-0.169826,3.574410,0.000000,0.000000
143,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.688856,0.688887,-0.159544,-0.159554,3.584210,0.000000,0.000000
144,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.691170,0.691196,-0.149213,-0.149223,3.593910,0.000000,0.000000
145,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.693334,0.693358,-0.138817,-0.138828,3.603510,0.000000,0.000000
146,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.695346,0.695369,-0.128362,-0.128372,3.613010,0.000000,0.000000
147,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697202,0.697229,-0.117852,-0.117863,3.622310,0.000000,0.000000
148,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698907,0.698931,-0.107289,-0.107300,3.631510,0.000000,0.000000
149,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.700455,0.700477,-0.096672,-0.096689,3.640610,0.000000,0.000000
150,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701847,0.701863,-0.086012,-0.086028,3.649610,0.000000,0.000000
151,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703077,0.703093,-0.075304,-0.075320,3.658510,0.000000,0.000000
152,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704145,0.704162,-0.064552,-0.064568,3.667310,0.000000,0.000000
153,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705051,0.705068,-0.053757,-0.053773,3.676010,0.000000,0.000000
154,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705796,0.705809,-0.042924,-0.042940,3.684610,0.000000,0.000000
155,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706373,0.706385,-0.032059,-0.032075,3.693110,0.000000,0.000000
156,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706783,0.706797,-0.021161,-0.021177,3.701510,0.000000,0.000000
157,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707026,0.707039,-0.010231,-0.010247,3.709810,0.000000,0.000000
158,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707101,0.707111,0.000720,0.000704,3.718010,0.000000,0.000000
159,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707004,0.707016,0.011699,0.011683,3.726110,0.000000,0.000000
160,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706734,0.706751,0.022699,0.022683,3.734110,0.000000,0.000000
161,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706298,0.706308,0.033715,0.033699,3.742010,0.000000,0.000000
162,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705682,0.705697,0.044747,0.044731,3.749810,0.000000,0.000000
163,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704895,0.704911,0.055791,0.055774,3.757510,0.000000,0.000000
164,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703935,0.703947,0.066844,0.066828,3.765110,0.000000,0.000000
165,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702796,0.702810,0.077904,0.077888,3.772610,0.000000,0.000000
166,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701480,0.701498,0.088963,0.088947,3.780010,0.000000,0.000000
167,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699991,0.700005,0.100023,0.100006,3.787410,0.000000,0.000000
168,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698324,0.698335,0.111077,0.111060,3.794710,0.000000,0.000000
169,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.696479,0.696485,0.122125,0.122109,3.801910,0.000000,0.000000
170,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694456,0.694457,0.133163,0.133147,3.809010,0.000000,0.000000
171,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692249,0.692253,0.144190,0.144174,3.816010,0.000000,0.000000
172,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.689865,0.689867,0.155201,0.155185,3.822910,0.000000,0.000000
173,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.687302,0.687301,0.166190,0.166174,3.829710,0.000000,0.000000
174,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.684557,-0.684556,-0.177158,-0.177142,3.836510,0.000000,0.000000
175,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.681631,-0.681632,-0.188098,-0.188082,3.843210,0.000000,0.000000
176,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678525,0.678530,0.199007,0.198991,3.849810,0.000000,0.000000
177,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675240,0.675246,0.209883,0.209866,3.856310,0.000000,0.000000
178,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671776,0.671780,0.220721,0.220705,3.862710,0.000000,0.000000
179,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668129,0.668137,0.231521,0.231505,3.869110,0.000000,0.000000
180,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664304,0.664312,0.242279,0.242262,3.875410,0.000000,0.000000
181,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.660301,0.660303,0.252993,0.252976,3.881610,0.000000,0.000000
182,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.656115,0.656122,0.263653,0.263637,3.887710,0.000000,0.000000
183,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.651751,0.651758,0.274264,0.274248,3.893810,0.000000,0.000000
184,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.647208,0.647217,0.284817,0.284800,3.899810,0.000000,0.000000
185,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.642488,0.642498,0.295310,0.295293,3.905710,0.000000,0.000000
