frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.120000,0.000000,18.639999,0.000000,0.000000,0.351000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
1,True,True,False,False,0.000000,1.000000,0.120000,0.000000,21.109999,-0.391000,0.000000,296.031006,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
2,True,True,False,False,0.000000,1.000000,0.120000,0.000000,23.609999,0.161000,0.000000,300.050995,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
3,True,True,False,False,0.000000,1.000000,0.120000,0.000000,26.139999,0.021000,0.000000,304.071014,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
4,True,True,False,False,0.000000,1.000000,0.120000,0.000000,28.709999,0.051000,0.000000,308.091003,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
5,True,True,False,False,0.000000,1.000000,0.120000,0.000000,31.309999,0.041000,0.000000,312.110992,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
6,True,True,False,False,0.000000,1.000000,0.120000,0.000000,33.939999,0.051000,0.000000,316.131012,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
7,True,True,False,False,0.000000,1.000000,0.120000,0.000000,36.610001,0.121000,0.000000,320.151001,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
8,True,True,False,False,0.000000,1.000000,0.120000,0.000000,39.329998,0.191000,0.000000,326.881012,-0.001330,0.003008,0.000008,0.999995,-0.319510,-0.000310,0.001910
9,True,True,False,False,0.000000,1.000000,0.120000,0.000000,42.110001,0.261000,0.031000,333.610992,-0.003941,0.003008,0.000013,0.999988,-0.626310,-0.000310,0.003710
10,True,True,False,False,0.000000,1.000000,0.120000,0.000000,44.950001,0.331000,0.121000,340.341003,-0.007777,0.003008,0.000024,0.999965,-0.920810,-0.000310,0.005410
11,True,True,False,False,0.000000,1.000000,0.120000,0.000000,47.840000,0.401000,0.311000,347.071014,-0.012794,0.003008,0.000040,0.999914,-1.203510,-0.000310,0.007110
12,True,True,False,False,0.000000,1.000000,0.120000,0.010000,50.789997,0.471000,0.621000,353.800995,-0.018939,0.003008,0.000057,0.999816,-1.475010,-0.000310,0.008710
13,True,True,False,False,0.000000,1.000000,0.120000,0.020000,53.789997,0.541000,1.081000,360.520996,-0.026168,0.003008,0.000078,0.999653,-1.735610,-0.000310,0.010210
14,True,True,False,False,0.000000,1.000000,0.130000,0.030000,56.849998,0.611000,1.711000,367.240997,-0.034438,0.003008,0.000100,0.999402,-1.985810,-0.000310,0.011710
15,True,True,False,False,0.000000,1.000000,0.140000,0.050000,59.969997,0.681000,2.541000,373.941010,-0.043706,0.003008,0.000127,0.999040,-2.226010,-0.000310,0.013110
16,True,True,False,False,0.000000,1.000000,0.150000,0.080000,63.139999,0.751000,3.601000,380.631012,-0.053929,0.003002,0.000154,0.998540,-2.456610,-0.000310,0.014510
17,True,True,False,False,0.000000,1.000000,0.160000,0.120000,66.369995,0.821000,4.901000,387.290985,-0.065070,0.002997,0.000186,0.997876,-2.678010,-0.000210,0.015810
18,True,True,False,False,0.000000,1.000000,0.170000,0.170000,69.650002,0.891000,6.471000,393.920990,-0.077084,0.002991,0.000218,0.997020,-2.890610,-0.000210,0.017010
19,True,True,False,False,0.000000,1.000000,0.180000,0.240000,72.989998,0.961000,8.331000,400.510986,-0.089934,0.002986,0.000256,0.995943,-3.094710,-0.000110,0.018210
20,True,True,False,False,0.000000,1.000000,0.190000,0.330000,76.379997,1.031000,10.501000,407.050995,-0.103583,0.002981,0.000294,0.994616,-3.290610,-0.000110,0.019310
21,False,False,False,False,0.000000,1.000000,0.200000,0.420000,79.729996,1.031000,10.501000,401.631012,-0.117987,0.002975,0.000337,0.993011,-3.478710,0.000000,0.020410
22,False,False,False,False,0.000000,1.000000,0.210000,0.510000,83.029999,1.031000,10.501000,396.210999,-0.133114,0.002970,0.000380,0.991096,-3.659310,0.000000,0.021410
23,False,False,False,False,0.000000,1.000000,0.220000,0.600000,86.290001,1.031000,10.501000,390.790985,-0.148927,0.002964,0.000423,0.988844,-3.832710,0.000000,0.022410
24,False,False,False,False,0.000000,1.000000,0.230000,0.690000,89.500000,1.031000,10.501000,385.371002,-0.165381,0.002959,0.000472,0.986225,-3.999110,0.000000,0.023410
25,False,False,False,False,0.000000,1.000000,0.240000,0.780000,92.669998,1.031000,10.501000,379.950989,-0.182445,0.002948,0.000521,0.983212,-4.158910,0.000000,0.024310
26,False,False,False,False,0.000000,1.000000,0.250000,0.870000,95.790001,1.031000,10.501000,374.531006,-0.200080,0.002937,0.000569,0.979775,-4.312310,0.000000,0.025210
27,False,False,False,False,0.000000,1.000000,0.260000,0.960000,98.869995,1.031000,10.501000,369.110992,-0.218250,0.002927,0.000623,0.975888,-4.459610,0.000000,0.026110
28,False,False,False,False,0.000000,1.000000,0.270000,1.050000,101.900002,1.031000,10.501000,363.691010,-0.236916,0.002916,0.000677,0.971525,-4.601010,0.000000,0.026910
29,False,False,False,False,0.000000,1.000000,0.280000,1.140000,104.889999,1.031000,10.501000,358.270996,-0.256046,0.002900,0.000731,0.966660,-4.736710,0.000000,0.027710
30,False,False,False,False,0.000000,1.000000,0.290000,1.230000,107.829994,1.031000,10.501000,352.851013,-0.275597,0.002884,0.000785,0.961269,-4.867010,0.000000,0.028410
31,False,False,False,False,0.000000,1.000000,0.300000,1.320000,110.729996,1.031000,10.501000,347.431000,-0.295531,0.002867,0.000844,0.955329,-4.992110,0.000000,0.029110
32,False,False,False,False,0.000000,1.000000,0.310000,1.410000,113.579994,1.031000,10.501000,342.010986,-0.315810,0.002846,0.000904,0.948818,-5.112210,0.000000,0.029810
33,False,False,False,False,0.000000,1.000000,0.320000,1.500000,116.379997,1.031000,10.501000,336.591003,-0.336402,0.002824,0.000963,0.941714,-5.227510,0.000000,0.030510
34,False,False,False,False,0.000000,1.000000,0.330000,1.590000,119.139999,1.031000,10.501000,331.170990,-0.357264,0.002803,0.001022,0.933999,-5.338210,0.000000,0.031110
35,False,False,False,False,0.000000,1.000000,0.340000,1.680000,121.849998,1.031000,10.501000,325.751007,-0.378357,0.002776,0.001082,0.925655,-5.444510,0.000000,0.031710
36,False,False,False,False,0.000000,1.000000,0.350000,1.770000,124.519997,1.031000,10.501000,320.330994,-0.399645,0.002749,0.001141,0.916665,-5.499910,0.000000,0.032010
37,False,False,False,False,0.000000,1.000000,0.360000,1.860000,127.139999,1.031000,10.501000,314.911011,-0.420923,0.002722,0.001200,0.907092,-5.499910,0.000000,0.032010
38,False,False,False,False,0.000000,1.000000,0.370000,1.950000,129.720001,1.031000,10.501000,309.490997,-0.441973,0.002689,0.001260,0.897023,-5.499910,0.000000,0.032010
39,False,False,False,False,0.000000,1.000000,0.380000,2.040000,132.250000,1.031000,10.501000,304.071014,-0.462781,0.002657,0.001319,0.886468,-5.499910,0.000000,0.032010
40,False,False,False,False,0.000000,1.000000,0.390000,2.130000,134.739990,1.031000,10.501000,298.651001,-0.483335,0.002625,0.001378,0.875430,-5.499910,0.000000,0.032010
41,False,False,False,False,0.000000,1.000000,0.400000,2.220000,137.179993,1.031000,10.501000,293.230988,-0.503630,0.002592,0.001438,0.863914,-5.499910,0.000000,0.032010
42,False,False,False,False,0.000000,1.000000,0.410000,2.310000,139.580002,1.031000,10.501000,287.811005,-0.523651,0.002554,0.001492,0.851928,-5.499910,0.000000,0.032010
43,False,False,False,False,0.000000,1.000000,0.420000,2.400000,141.929993,1.031000,10.501000,282.390991,-0.543385,0.002517,0.001546,0.839479,-5.499910,0.000000,0.032010
44,False,False,False,False,0.000000,1.000000,0.430000,2.490000,144.239990,1.031000,10.501000,276.971008,-0.562822,0.002479,0.001600,0.826573,-5.499910,0.000000,0.032010
45,False,False,False,False,0.000000,1.000000,0.440000,2.580000,146.500000,1.031000,10.501000,271.550995,-0.581952,0.002441,0.001654,0.813218,-5.499910,0.000000,0.032010
46,False,False,False,False,0.000000,1.000000,0.450000,2.670000,148.720001,1.031000,10.501000,266.131012,-0.600770,0.002398,0.001707,0.799417,-5.499910,0.000000,0.032010
47,False,False,False,False,0.000000,1.000000,0.460000,2.760000,150.889999,1.031000,10.501000,260.710999,-0.619258,0.002355,0.001761,0.785182,-5.499910,0.000000,0.032010
48,False,False,False,False,0.000000,1.000000,0.470000,2.850000,153.019989,1.031000,10.501000,255.291000,-0.637406,0.002312,0.001815,0.770523,-5.499910,0.000000,0.032010
49,False,False,False,False,0.000000,1.000000,0.480000,2.940000,155.099991,1.031000,10.501000,249.871002,-0.655209,0.002269,0.001864,0.755442,-5.499910,0.000000,0.032010
50,False,False,False,False,0.000000,1.000000,0.490000,3.030000,157.139999,1.031000,10.501000,244.451004,-0.672655,0.002220,0.001912,0.739950,-5.499910,0.000000,0.032010
51,False,False,False,False,0.000000,1.000000,0.500000,3.120000,159.129990,1.031000,10.501000,239.031006,-0.689735,0.002171,0.001961,0.724056,-5.499910,0.000000,0.032010
52,False,False,False,False,0.000000,1.000000,0.510000,3.210000,161.080002,1.031000,10.501000,233.611008,-0.706438,0.002123,0.002010,0.707769,-5.499910,0.000000,0.032010
53,False,False,False,False,0.000000,1.000000,0.520000,3.300000,162.979996,1.031000,10.501000,228.191010,0.722758,-0.002074,-0.002058,-0.691095,-5.499910,0.000000,0.032010
54,False,False,False,False,0.000000,1.000000,0.530000,3.390000,164.839996,1.031000,10.501000,222.770996,0.738687,-0.002026,-0.002101,-0.674042,-5.499910,0.000000,0.032010
55,False,False,False,False,0.000000,1.000000,0.540000,3.480000,166.649994,1.031000,10.501000,217.350998,0.754214,-0.001972,-0.002144,-0.656622,-5.499910,0.000000,0.032010
56,False,False,False,False,0.000000,1.000000,0.550000,3.570000,168.419998,1.031000,10.501000,211.931000,0.769329,-0.001918,-0.002188,-0.638846,-5.499910,0.000000,0.032010
57,False,False,False,False,0.000000,1.000000,0.560000,3.660000,170.139999,1.031000,10.501000,206.511002,0.784023,-0.001864,-0.002231,-0.620725,-5.499910,0.000000,0.032010
