frame,input.Pitch,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
11,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.024393,-0.051868,0.715946,0.695799,0.930510,-2.456810,0.687810
12,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.029221,-0.062788,0.717615,0.692989,1.032310,-2.678310,0.766210
13,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.034368,-0.074624,0.719344,0.689779,1.133410,-2.891010,0.845310
14,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.039806,-0.087345,0.721102,0.686148,1.233710,-3.095210,0.925310
15,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.045513,-0.100918,0.722864,0.682064,1.333110,-3.291410,1.006310
16,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.051464,-0.115311,0.724597,0.677505,1.431410,-3.479810,1.088410
17,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.057630,-0.130493,0.726280,0.672434,1.528410,-3.660910,1.171710
18,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.063991,-0.146429,0.727876,0.666829,1.624010,-3.834910,1.256310
19,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.070524,-0.163088,0.729361,0.660652,1.718010,-4.002210,1.342310
20,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.077208,-0.180438,0.730698,0.653882,1.810210,-4.163210,1.429810
21,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.084016,-0.198440,0.731860,0.646485,1.900410,-4.318110,1.518810
22,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.090932,-0.217052,0.732820,0.638431,1.988510,-4.467310,1.609410
23,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.097935,-0.236242,0.733545,0.629691,2.074210,-4.611110,1.701610
24,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.104997,-0.255965,0.733999,0.620245,2.150610,-4.735010,1.789910
25,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.112080,-0.276126,0.734158,0.610086,2.160910,-4.716510,1.826010
26,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.118985,-0.296130,0.733994,0.599502,2.169010,-4.699010,1.861210
27,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.125713,-0.315966,0.733508,0.588496,2.175010,-4.682510,1.895410
28,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.132267,-0.335620,0.732700,0.577075,2.179110,-4.667110,1.928610
29,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.138655,-0.355079,0.731564,0.565250,2.181310,-4.652610,1.960610
30,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.144875,-0.374327,0.730101,0.553031,2.181910,-4.639210,1.991510
31,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.150928,-0.393355,0.728310,0.540423,2.181010,-4.626810,2.021210
32,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.156819,-0.412151,0.726184,0.527443,2.178710,-4.615310,2.049710
33,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.162549,-0.430703,0.723725,0.514096,2.175210,-4.604810,2.076910
34,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.168121,-0.448997,0.720932,0.500394,2.170610,-4.595210,2.102910
35,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.173538,-0.467021,0.717809,0.486340,2.165010,-4.586410,2.127610
36,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.178798,-0.484770,0.714346,0.471952,2.158510,-4.578510,2.151110
37,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.183901,-0.502228,0.710548,0.457240,2.151310,-4.571410,2.173310
38,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.188854,-0.519383,0.706417,0.442210,2.143410,-4.565110,2.194310
39,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.193655,-0.536231,0.701946,0.426878,2.134910,-4.559510,2.214110
40,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.198311,-0.552756,0.697143,0.411250,2.126010,-4.554610,2.232710
41,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.202815,-0.568951,0.692002,0.395340,2.116710,-4.550410,2.250110
42,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.207174,-0.584806,0.686525,0.379161,2.107110,-4.546810,2.266410
43,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.211382,-0.600316,0.680716,0.362718,2.097210,-4.543710,2.281610
44,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.215445,-0.615465,0.674576,0.346026,2.087210,-4.541210,2.295710
45,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.219361,-0.630252,0.668100,0.329097,2.077110,-4.539210,2.308810
46,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.223132,-0.644662,0.661298,0.311942,2.066910,-4.537710,2.320910
47,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.226758,0.658691,-0.654167,-0.294571,2.056710,-4.536610,2.332010
48,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.230237,0.672331,-0.646712,-0.276994,2.046610,-4.535910,2.342210
49,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.233571,0.685573,-0.638932,-0.259229,2.036610,-4.535610,2.351510
50,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.236760,0.698415,-0.630830,-0.241281,2.026710,-4.535710,2.360010
51,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.239802,0.710845,-0.622408,-0.223165,2.016910,-4.536010,2.367610
52,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242699,0.722856,-0.613674,-0.204892,2.007410,-4.536710,2.374510
53,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.245456,0.734442,-0.604627,-0.186475,1.998110,-4.537510,2.380710
54,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.248067,0.745601,-0.595267,-0.167927,1.989010,-4.538610,2.386210
55,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.250533,0.756322,-0.585605,-0.149256,1.980210,-4.539910,2.391110
56,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.252852,0.766603,-0.575640,-0.130476,1.971610,-4.541410,2.395410
57,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.255021,0.776438,-0.565380,-0.111600,1.963310,-4.543010,2.399110
58,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.257044,0.785820,-0.554827,-0.092637,1.955410,-4.544810,2.402310
59,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.258922,0.794748,-0.543984,-0.073599,1.947710,-4.546610,2.405010
60,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.260653,0.803212,-0.532860,-0.054501,1.940410,-4.548510,2.407210
61,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.262239,0.811212,-0.521455,-0.035350,1.933410,-4.550610,2.409010
62,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.263680,0.818740,-0.509781,-0.016160,1.926710,-4.552710,2.410410
63,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.264969,0.825797,-0.497836,0.003056,1.920310,-4.554810,2.411510
64,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266113,0.832375,-0.485633,0.022289,1.914310,-4.556910,2.412210
65,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267111,0.838473,-0.473171,0.041521,1.908610,-4.559110,2.412710
66,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267958,0.844088,-0.460461,0.060748,1.903210,-4.561310,2.412910
67,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268659,0.849215,-0.447508,0.079954,1.898110,-4.563410,2.412810
68,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269215,0.853853,-0.434318,0.099127,1.893310,-4.565610,2.412510
69,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269619,0.858002,-0.420896,0.118257,1.888810,-4.567710,2.412010
70,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269878,0.861656,-0.407252,0.137333,1.884610,-4.569810,2.411310
71,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269986,0.864818,-0.393387,0.156344,1.880710,-4.571910,2.410510
72,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269949,0.867482,-0.379318,0.175275,1.877010,-4.573910,2.409510
73,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269765,0.869648,-0.365043,0.194119,1.873610,-4.575810,2.408410
74,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269431,0.871318,-0.350574,0.212861,1.870510,-4.577710,2.407210
75,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268950,0.872490,-0.335916,0.231489,1.867610,-4.579610,2.405910
76,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268325,0.873161,-0.321081,0.249998,1.864910,-4.581410,2.404610
77,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267553,0.873333,-0.306072,0.268373,1.862510,-4.583110,2.403210
78,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266636,0.873008,-0.290897,0.286602,1.860310,-4.584810,2.401810
79,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.265573,0.872184,-0.275565,0.304680,1.858310,-4.586410,2.400310
80,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.264365,0.870862,-0.260087,0.322591,1.856410,-4.587910,2.398810
81,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.263016,0.869044,-0.244469,0.340324,1.854710,-4.589410,2.397310
82,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.261522,0.866731,-0.228716,0.357873,1.853210,-4.590810,2.395810
83,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.259887,0.863925,-0.212839,0.375223,1.851910,-4.592110,2.394310
84,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.258107,0.860627,-0.196849,0.392368,1.850710,-4.593310,2.392810
85,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.256186,0.856839,-0.180751,0.409297,1.849710,-4.594510,2.391310
86,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.254126,0.852565,-0.164555,0.425999,1.848810,-4.595610,2.389810
87,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.251930,0.847804,-0.148274,0.442464,1.848010,-4.596710,2.388410
88,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.249594,0.842561,-0.131911,0.458686,1.847310,-4.597710,2.387010
89,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.247123,0.836841,-0.115479,0.474649,1.846710,-4.598610,2.385610
90,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.244517,0.830645,-0.098987,0.490348,1.846310,-4.599510,2.384310
91,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.241777,0.823979,-0.082441,0.505772,1.845910,-4.600310,2.383010
92,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.238907,0.816844,-0.065852,0.520916,1.845610,-4.601110,2.381710
93,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.235902,0.809247,-0.049230,0.535767,1.845410,-4.601810,2.380510
94,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.232768,0.801188,-0.032582,0.550323,1.845310,-4.602510,2.379310
95,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.229509,0.792674,-0.015917,0.564570,1.845210,-4.603110,2.378210
96,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.226121,0.783713,0.000753,0.578500,1.845210,-4.603710,2.377110
97,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.222614,0.774306,0.017423,0.592106,1.845210,-4.604210,2.376010
98,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.218984,0.764463,0.034082,0.605377,1.845310,-4.604710,2.375010
99,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.215234,0.754186,0.050719,0.618308,1.845410,-4.605110,2.374110
100,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.211366,0.743481,0.067325,0.630894,1.845610,-4.605510,2.373210
101,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.207379,0.732357,0.083892,0.643124,1.845810,-4.605910,2.372410
102,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.203279,0.720819,0.100411,0.654993,1.846010,-4.606210,2.371610
103,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.199066,0.708871,0.116876,0.666495,1.846210,-4.606510,2.370810
104,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.194745,0.696524,0.133271,0.677619,1.846510,-4.606810,2.370110
105,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.190316,0.683780,0.149590,0.688366,1.846810,-4.607010,2.369410
106,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.185784,0.670649,0.165823,0.698726,1.847110,-4.607210,2.368810
107,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.181150,0.657140,0.181964,0.708689,1.847410,-4.607410,2.368210
108,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.176413,0.643259,0.198003,0.718255,1.847710,-4.607510,2.367610
109,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.171579,0.629017,0.213929,0.727415,1.848010,-4.607710,2.367110
110,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.166654,0.614418,0.229730,0.736166,1.848310,-4.607810,2.366610
111,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.161637,0.599469,0.245402,0.744505,1.848610,-4.607910,2.366210
112,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.156528,0.584180,0.260939,0.752425,1.848910,-4.608010,2.365810
113,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.151333,0.568563,0.276325,0.759921,1.849210,-4.608110,2.365410
114,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.146057,0.552626,0.291555,0.766986,1.849510,-4.608110,2.365110
115,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.140699,0.536377,0.306623,0.773619,1.849810,-4.608110,2.364810
116,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.135262,0.519826,0.321518,0.779815,1.850110,-4.608110,2.364510
117,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.129753,0.502978,0.336229,0.785574,1.850410,-4.608210,2.364310
118,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.124170,0.485844,0.350752,0.790892,1.850710,-4.608210,2.364110
119,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.118521,0.468440,0.365075,0.795762,1.851010,-4.608110,2.363910
120,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.112803,0.450772,0.379194,0.800183,1.851310,-4.608110,2.363710
121,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.107025,0.432845,0.393096,0.804156,1.851610,-4.608110,2.363610
122,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.101188,0.414675,0.406777,0.807674,1.851910,-4.608010,2.363410
123,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.095297,0.396274,0.420232,0.810735,1.852210,-4.608010,2.363310
124,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.089352,0.377645,0.433449,0.813340,1.852410,-4.607910,2.363210
125,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.083358,0.358807,0.446424,0.815485,1.852610,-4.607910,2.363110
126,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.077316,0.339763,0.459145,0.817172,1.852810,-4.607810,2.363010
127,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.071230,0.320530,0.471607,0.818397,1.853010,-4.607810,2.363010
128,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.065107,0.301114,0.483804,0.819161,1.853210,-4.607710,2.363010
129,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.058946,0.281531,0.495727,0.819463,1.853410,-4.607610,2.363010
130,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.052753,0.261786,0.507374,0.819302,1.853610,-4.607610,2.363010
131,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.046533,0.241896,0.518736,0.818678,1.853810,-4.607510,2.363010
132,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.040286,0.221865,0.529801,0.817597,1.854010,-4.607410,2.363010
133,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.034017,0.201710,0.540569,0.816052,1.854110,-4.607310,2.363010
134,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.027732,0.181441,0.551035,0.814046,1.854310,-4.607310,2.363010
135,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.021431,0.161070,0.561188,0.811582,1.854410,-4.607210,2.363010
136,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.015119,0.140608,0.571023,0.808662,1.854510,-4.607210,2.363010
137,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.008796,0.120064,0.580539,0.805284,1.854610,-4.607110,2.363010
138,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.002468,0.099456,0.589726,0.801452,1.854710,-4.607110,2.363110
139,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.003860,0.078794,0.598585,0.797166,1.854810,-4.607010,2.363110
140,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.010183,0.058083,0.607103,0.792432,1.854910,-4.606910,2.363210
141,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.016500,0.037340,0.615282,0.787250,1.855010,-4.606910,2.363310
142,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.022807,0.016576,0.623110,0.781626,1.855110,-4.606810,2.363310
143,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.029102,-0.004194,0.630587,0.775562,1.855210,-4.606710,2.363410
144,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.035382,-0.024965,0.637708,0.769060,1.855310,-4.606710,2.363510
145,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.041640,-0.045718,0.644473,0.762122,1.855310,-4.606610,2.363510
146,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.047876,-0.066451,0.650871,0.754758,1.855310,-4.606610,2.363610
147,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.054080,-0.087145,0.656903,0.746967,1.855310,-4.606510,2.363610
148,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.060257,-0.107786,0.662567,0.738753,1.855310,-4.606510,2.363710
149,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.066397,-0.128367,0.667859,0.730121,1.855310,-4.606510,2.363810
150,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.072504,-0.148878,0.672774,0.721078,1.855310,-4.606410,2.363810
151,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.078567,-0.169303,0.677311,0.711627,1.855310,-4.606410,2.363910
152,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.084588,-0.189631,0.681465,0.701777,1.855310,-4.606410,2.364010
153,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.090560,-0.209856,0.685236,0.691528,1.855310,-4.606310,2.364010
154,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.096478,-0.229962,0.688617,0.680893,1.855310,-4.606310,2.364110
155,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.102342,-0.249939,0.691613,0.669872,1.855310,-4.606310,2.364210
156,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.108153,-0.269776,0.694217,0.658473,1.855310,-4.606210,2.364210
157,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.113898,-0.289456,0.696434,0.646701,1.855310,-4.606210,2.364310
158,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.119579,-0.308975,0.698254,0.634568,1.855310,-4.606210,2.364310
159,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.125195,-0.328320,0.699683,0.622074,1.855310,-4.606210,2.364310
160,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.130741,-0.347477,0.700719,0.609229,1.855310,-4.606210,2.364310
161,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136211,-0.366440,0.701356,0.596044,1.855310,-4.606210,2.364410
