frame,input.Pitch,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
11,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.024393,-0.051868,0.715946,0.695799,0.930510,-2.456810,0.687810
12,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.029221,-0.062788,0.717615,0.692989,1.032310,-2.678310,0.766210
13,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.034368,-0.074624,0.719344,0.689779,1.133410,-2.891010,0.845310
14,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.039806,-0.087345,0.721102,0.686148,1.233710,-3.095210,0.925310
15,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.045513,-0.100918,0.722864,0.682064,1.333110,-3.291410,1.006310
16,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.051464,-0.115311,0.724597,0.677505,1.431410,-3.479810,1.088410
17,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.057630,-0.130493,0.726280,0.672434,1.528410,-3.660910,1.171710
18,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.063991,-0.146429,0.727875,0.666829,1.624010,-3.834910,1.256310
19,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.070524,-0.163088,0.729361,0.660652,1.718010,-4.002210,1.342310
20,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.077208,-0.180438,0.730698,0.653881,1.810210,-4.163210,1.429810
21,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.084016,-0.198440,0.731860,0.646485,1.900410,-4.318110,1.518810
22,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.090932,-0.217052,0.732820,0.638431,1.988510,-4.467310,1.609410
23,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.097935,-0.236242,0.733545,0.629691,2.074210,-4.611110,1.701610
24,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.104997,-0.255965,0.733998,0.620245,2.150610,-4.735010,1.789910
25,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.112080,-0.276126,0.734157,0.610086,2.160910,-4.716510,1.826010
26,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.118985,-0.296130,0.733994,0.599502,2.169010,-4.699010,1.861210
27,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.125713,-0.315966,0.733508,0.588496,2.175010,-4.682510,1.895410
28,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.132267,-0.335620,0.732700,0.577075,2.179110,-4.667110,1.928610
29,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.138655,-0.355079,0.731564,0.565250,2.181310,-4.652610,1.960610
30,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.144875,-0.374327,0.730101,0.553031,2.181910,-4.639210,1.991510
31,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.150928,-0.393355,0.728310,0.540423,2.181010,-4.626810,2.021210
32,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.156819,-0.412151,0.726184,0.527443,2.178710,-4.615310,2.049710
33,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.162549,-0.430703,0.723725,0.514096,2.175210,-4.604810,2.076910
34,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.168121,-0.448997,0.720932,0.500394,2.170610,-4.595210,2.102910
35,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.173538,-0.467021,0.717808,0.486340,2.165010,-4.586410,2.127610
36,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.178798,-0.484770,0.714346,0.471952,2.158510,-4.578510,2.151110
37,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.183901,-0.502228,0.710548,0.457240,2.151310,-4.571410,2.173310
38,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.188854,-0.519383,0.706417,0.442210,2.143410,-4.565110,2.194310
39,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.193655,-0.536231,0.701946,0.426878,2.134910,-4.559510,2.214110
40,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.198311,-0.552756,0.697143,0.411250,2.126010,-4.554610,2.232710
41,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.202815,-0.568951,0.692002,0.395340,2.116710,-4.550410,2.250110
42,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.207174,-0.584806,0.686525,0.379161,2.107110,-4.546810,2.266410
43,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.211382,-0.600316,0.680715,0.362718,2.097210,-4.543710,2.281610
44,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.215445,-0.615465,0.674575,0.346026,2.087210,-4.541210,2.295710
45,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.219361,-0.630252,0.668100,0.329097,2.077110,-4.539210,2.308810
46,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.223132,-0.644662,0.661298,0.311942,2.066910,-4.537710,2.320910
47,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.226758,0.658691,-0.654167,-0.294570,2.056710,-4.536610,2.332010
48,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.230237,0.672331,-0.646712,-0.276994,2.046610,-4.535910,2.342210
49,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.233571,0.685573,-0.638932,-0.259229,2.036610,-4.535610,2.351510
50,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.236760,0.698414,-0.630829,-0.241281,2.026710,-4.535710,2.360010
51,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.239802,0.710845,-0.622408,-0.223165,2.016910,-4.536010,2.367610
52,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242699,0.722860,-0.613668,-0.204892,2.007410,-4.536710,2.374510
53,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.245451,0.734448,-0.604621,-0.186475,1.998110,-4.537510,2.380710
54,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.248056,0.745609,-0.595261,-0.167927,1.989010,-4.538610,2.386210
55,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.250522,0.756330,-0.585599,-0.149256,1.980210,-4.539910,2.391110
56,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.252836,0.766612,-0.575635,-0.130476,1.971710,-4.541410,2.395410
57,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.255005,0.776447,-0.565374,-0.111600,1.963410,-4.543010,2.399110
58,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.257028,0.785829,-0.554822,-0.092637,1.955410,-4.544710,2.402310
59,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.258905,0.794757,-0.543978,-0.073599,1.947810,-4.546610,2.405010
60,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.260637,0.803222,-0.532854,-0.054496,1.940510,-4.548510,2.407210
61,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.262223,0.811221,-0.521449,-0.035344,1.933510,-4.550510,2.409010
62,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.263664,0.818749,-0.509775,-0.016155,1.926810,-4.552610,2.410410
63,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.264953,0.825806,-0.497831,0.003062,1.920510,-4.554710,2.411510
64,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266097,0.832383,-0.485628,0.022294,1.914510,-4.556910,2.412210
65,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267095,0.838481,-0.473166,0.041527,1.908810,-4.559010,2.412610
66,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267942,0.844095,-0.460456,0.060754,1.903410,-4.561210,2.412810
67,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268643,0.849222,-0.447503,0.079959,1.898310,-4.563410,2.412710
68,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269199,0.853860,-0.434312,0.099132,1.893510,-4.565510,2.412410
69,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269603,0.858009,-0.420890,0.118262,1.889010,-4.567610,2.411910
70,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269862,0.861663,-0.407247,0.137339,1.884810,-4.569710,2.411210
71,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269970,0.864825,-0.393382,0.156344,1.880910,-4.571810,2.410410
72,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269932,0.867491,-0.379307,0.175275,1.877210,-4.573810,2.409410
73,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269749,0.869658,-0.365032,0.194119,1.873810,-4.575810,2.408310
74,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.269420,0.871326,-0.350563,0.212861,1.870710,-4.577710,2.407110
75,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268940,0.872497,-0.335906,0.231489,1.867810,-4.579610,2.405810
76,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268314,0.873170,-0.321064,0.249998,1.865110,-4.581410,2.404510
77,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.267542,0.873342,-0.306056,0.268373,1.862610,-4.583110,2.403110
78,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266625,0.873017,-0.290880,0.286602,1.860410,-4.584810,2.401710
79,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.265563,0.872192,-0.275548,0.304680,1.858410,-4.586410,2.400210
80,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.264354,0.870870,-0.260071,0.322591,1.856510,-4.587910,2.398710
81,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.263005,0.869052,-0.244453,0.340324,1.854810,-4.589410,2.397210
82,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.261511,0.866738,-0.228700,0.357873,1.853310,-4.590810,2.395710
83,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.259876,0.863932,-0.212823,0.375223,1.852010,-4.592110,2.394210
84,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.258096,0.860634,-0.196833,0.392368,1.850810,-4.593310,2.392710
85,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.256176,0.856846,-0.180734,0.409297,1.849810,-4.594510,2.391210
86,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.254115,0.852571,-0.164539,0.425999,1.848910,-4.595610,2.389710
87,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.251919,0.847810,-0.148258,0.442464,1.848110,-4.596710,2.388310
88,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.249583,0.842567,-0.131895,0.458686,1.847410,-4.597710,2.386910
89,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.247112,0.836846,-0.115463,0.474649,1.846810,-4.598710,2.385510
90,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.244507,0.830650,-0.098971,0.490348,1.846310,-4.599610,2.384110
91,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.241766,0.823981,-0.082425,0.505778,1.845910,-4.600410,2.382810
92,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.238896,0.816845,-0.065836,0.520921,1.845610,-4.601210,2.381510
93,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.235891,0.809247,-0.049214,0.535773,1.845410,-4.601910,2.380310
94,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.232757,0.801188,-0.032566,0.550328,1.845310,-4.602610,2.379110
95,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.229498,0.792678,-0.015901,0.564570,1.845210,-4.603210,2.378010
96,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.226116,0.783715,0.000769,0.578500,1.845210,-4.603810,2.376910
97,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.222609,0.774308,0.017439,0.592105,1.845210,-4.604310,2.375910
98,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.218978,0.764464,0.034098,0.605377,1.845310,-4.604810,2.374910
99,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.215229,0.754187,0.050736,0.618308,1.845410,-4.605210,2.373910
100,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.211361,0.743481,0.067341,0.630894,1.845610,-4.605610,2.373010
101,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.207374,0.732357,0.083908,0.643124,1.845810,-4.606010,2.372210
102,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.203274,0.720818,0.100427,0.654993,1.846010,-4.606310,2.371410
103,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.199061,0.708870,0.116887,0.666494,1.846210,-4.606610,2.370610
104,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.194739,0.696524,0.133282,0.677619,1.846510,-4.606910,2.369910
105,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.190310,0.683780,0.149601,0.688365,1.846810,-4.607110,2.369210
106,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.185779,0.670649,0.165834,0.698724,1.847110,-4.607310,2.368610
107,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.181144,0.657140,0.181975,0.708688,1.847410,-4.607510,2.368010
108,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.176413,0.643259,0.198014,0.718252,1.847710,-4.607610,2.367510
109,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.171579,0.629011,0.213940,0.727417,1.848010,-4.607710,2.367010
110,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.166654,0.614413,0.229741,0.736167,1.848310,-4.607810,2.366610
111,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.161637,0.599464,0.245413,0.744506,1.848610,-4.607910,2.366210
112,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.156528,0.584175,0.260950,0.752425,1.848910,-4.608010,2.365810
113,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.151333,0.568557,0.276336,0.759921,1.849210,-4.608110,2.365410
114,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.146057,0.552621,0.291566,0.766986,1.849510,-4.608110,2.365110
115,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.140699,0.536372,0.306633,0.773618,1.849810,-4.608110,2.364810
116,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.135262,0.519820,0.321528,0.779814,1.850110,-4.608110,2.364510
117,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.129753,0.502972,0.336240,0.785573,1.850410,-4.608210,2.364310
118,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.124170,0.485838,0.350763,0.790891,1.850710,-4.608210,2.364110
119,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.118521,0.468435,0.365086,0.795760,1.851010,-4.608110,2.363910
120,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.112803,0.450767,0.379204,0.800181,1.851310,-4.608110,2.363710
121,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.107025,0.432840,0.393107,0.804153,1.851610,-4.608110,2.363610
122,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.101188,0.414670,0.406788,0.807671,1.851910,-4.608010,2.363410
123,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.095297,0.396268,0.420243,0.810732,1.852210,-4.608010,2.363310
124,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.089352,0.377640,0.433460,0.813337,1.852410,-4.607910,2.363210
125,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.083358,0.358801,0.446435,0.815481,1.852610,-4.607910,2.363110
126,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.077316,0.339757,0.459156,0.817168,1.852810,-4.607810,2.363010
127,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.071230,0.320525,0.471618,0.818393,1.853010,-4.607810,2.363010
128,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.065107,0.301109,0.483815,0.819156,1.853210,-4.607710,2.363010
129,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.058946,0.281526,0.495738,0.819459,1.853410,-4.607610,2.363010
130,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.052753,0.261781,0.507385,0.819297,1.853610,-4.607610,2.363010
131,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.046533,0.241890,0.518747,0.818673,1.853810,-4.607510,2.363010
132,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.040286,0.221859,0.529811,0.817591,1.854010,-4.607410,2.363010
133,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.034017,0.201704,0.540579,0.816047,1.854210,-4.607310,2.363010
134,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.027732,0.181436,0.551045,0.814040,1.854310,-4.607210,2.363010
135,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.021431,0.161065,0.561199,0.811576,1.854510,-4.607210,2.363010
136,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.015119,0.140602,0.571033,0.808655,1.854610,-4.607110,2.363010
137,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.008796,0.120064,0.580550,0.805276,1.854710,-4.607110,2.363110
138,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.002468,0.099456,0.589737,0.801444,1.854810,-4.607010,2.363110
139,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.003860,0.078794,0.598590,0.797162,1.854910,-4.606910,2.363210
140,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.010183,0.058083,0.607108,0.792428,1.855010,-4.606910,2.363310
141,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.016500,0.037340,0.615287,0.787245,1.855110,-4.606810,2.363310
142,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.022807,0.016576,0.623115,0.781622,1.855210,-4.606710,2.363410
143,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.029102,-0.004194,0.630592,0.775557,1.855310,-4.606710,2.363510
144,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.035382,-0.024965,0.637713,0.769056,1.855310,-4.606610,2.363510
145,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.041640,-0.045718,0.644478,0.762118,1.855310,-4.606610,2.363610
146,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.047876,-0.066451,0.650877,0.754753,1.855310,-4.606510,2.363610
147,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.054080,-0.087145,0.656908,0.746962,1.855310,-4.606510,2.363710
148,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.060257,-0.107786,0.662573,0.738748,1.855310,-4.606510,2.363810
149,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.066397,-0.128367,0.667865,0.730116,1.855310,-4.606410,2.363810
150,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.072504,-0.148878,0.672779,0.721073,1.855310,-4.606410,2.363910
151,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.078567,-0.169303,0.677317,0.711622,1.855310,-4.606410,2.364010
152,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.084588,-0.189630,0.681471,0.701771,1.855310,-4.606310,2.364010
153,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.090560,-0.209856,0.685242,0.691522,1.855310,-4.606310,2.364110
154,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.096478,-0.229962,0.688622,0.680888,1.855310,-4.606310,2.364210
155,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.102342,-0.249939,0.691618,0.669866,1.855310,-4.606210,2.364210
156,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.108153,-0.269770,0.694225,0.658467,1.855310,-4.606210,2.364310
157,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.113898,-0.289451,0.696441,0.646696,1.855310,-4.606210,2.364310
158,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.119579,-0.308969,0.698261,0.634563,1.855310,-4.606210,2.364310
159,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.125195,-0.328315,0.699690,0.622068,1.855310,-4.606210,2.364310
160,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.130741,-0.347472,0.700726,0.609223,1.855310,-4.606210,2.364410
161,1.000000,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136211,-0.366435,0.701363,0.596038,1.855310,-4.606110,2.364410
