frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.633139,-0.633106,0.314893,0.314887,5.500010,0.000000,0.000000
77,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.640318,-0.640287,0.300025,0.300019,5.500010,0.000000,0.000000
78,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.647147,-0.647116,0.284995,0.284989,5.500010,0.000000,0.000000
79,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.653623,-0.653596,0.269808,0.269803,5.500010,0.000000,0.000000
80,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.659741,-0.659719,0.254476,0.254471,5.500010,0.000000,0.000000
81,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.665502,-0.665480,0.239004,0.238999,5.500010,0.000000,0.000000
82,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.670898,-0.670881,0.223402,0.223397,5.500010,0.000000,0.000000
83,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.675932,-0.675914,0.207676,0.207671,5.500010,0.000000,0.000000
84,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.680595,-0.680580,0.191837,0.191832,5.500010,0.000000,0.000000
85,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.684887,-0.684875,0.175895,0.175890,5.500010,0.000000,0.000000
86,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.688805,-0.688797,0.159856,0.159851,5.500010,0.000000,0.000000
87,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.692349,-0.692341,0.143731,0.143726,5.500010,0.000000,0.000000
88,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695518,-0.695508,0.127525,0.127520,5.500010,0.000000,0.000000
89,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.698303,-0.698297,0.111255,0.111249,5.500010,0.000000,0.000000
90,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700712,-0.700703,0.094919,0.094914,5.500010,0.000000,0.000000
91,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702738,-0.702726,0.078535,0.078530,5.500010,0.000000,0.000000
92,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704382,-0.704366,0.062108,0.062102,5.500010,0.000000,0.000000
93,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705641,-0.705623,0.045648,0.045643,5.500010,0.000000,0.000000
94,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706514,-0.706497,0.029162,0.029156,5.500010,0.000000,0.000000
95,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706999,-0.706988,0.012659,0.012654,5.500010,0.000000,0.000000
96,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707102,-0.707091,-0.003849,-0.003855,5.500010,0.000000,0.000000
97,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706817,-0.706810,-0.020357,-0.020363,5.500010,0.000000,0.000000
98,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706150,-0.706141,-0.036855,-0.036860,5.500010,0.000000,0.000000
99,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705096,-0.705089,-0.053330,-0.053336,5.500010,0.000000,0.000000
100,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.703656,-0.703654,-0.069779,-0.069785,5.500010,0.000000,0.000000
101,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.701837,-0.701831,-0.086190,-0.086196,5.500010,0.000000,0.000000
102,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.699631,-0.699630,-0.102553,-0.102558,5.500010,0.000000,0.000000
103,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697147,-0.697148,-0.118257,-0.118263,5.396110,0.000000,0.000000
104,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694370,0.694371,0.133600,0.133605,5.292210,0.000000,0.000000
105,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.691322,0.691320,0.148576,0.148581,5.188310,0.000000,0.000000
106,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.688017,-0.688020,-0.163185,-0.163191,5.084410,0.000000,0.000000
107,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.684481,0.684487,0.177427,0.177433,4.980510,0.000000,0.000000
108,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.680737,0.680739,0.191298,0.191303,4.876610,0.000000,0.000000
109,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.676799,0.676801,0.204795,0.204801,4.772710,0.000000,0.000000
110,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.672688,0.672688,0.217921,0.217926,4.668810,0.000000,0.000000
111,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668420,0.668424,0.230674,0.230680,4.564910,0.000000,0.000000
112,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664018,0.664018,0.243061,0.243066,4.461010,0.000000,0.000000
113,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.659495,-0.659497,-0.255075,-0.255080,4.357110,0.000000,0.000000
114,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654869,0.654876,0.266722,0.266728,4.253210,0.000000,0.000000
115,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650159,0.650168,0.278003,0.278008,4.149310,0.000000,0.000000
116,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.645379,0.645392,0.288922,0.288928,4.045410,0.000000,0.000000
117,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.640545,0.640564,0.299480,0.299485,3.941510,0.000000,0.000000
118,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.635674,0.635697,0.309681,0.309687,3.837610,0.000000,0.000000
119,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.630781,0.630801,0.319532,0.319538,3.733710,0.000000,0.000000
120,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.625877,0.625893,0.329038,0.329043,3.629810,0.000000,0.000000
121,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.620973,0.620993,0.338198,0.338204,3.525910,0.000000,0.000000
122,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.616085,0.616109,0.347019,0.347024,3.422010,0.000000,0.000000
123,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.611230,0.611250,0.355505,0.355510,3.318110,0.000000,0.000000
124,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.606413,0.606435,0.363662,0.363662,3.214210,0.000000,0.000000
125,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.601649,0.601672,0.371490,0.371490,3.110310,0.000000,0.000000
126,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.596950,0.596967,0.378999,0.378999,3.006410,0.000000,0.000000
127,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.592321,0.592342,0.386191,0.386191,2.902510,0.000000,0.000000
128,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.587779,0.587801,0.393069,0.393069,2.798610,0.000000,0.000000
129,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583328,0.583349,0.399645,0.399645,2.694710,0.000000,0.000000
130,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.578980,0.579000,0.405919,0.405919,2.590810,0.000000,0.000000
131,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.574745,0.574761,0.411897,0.411897,2.486910,0.000000,0.000000
132,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570629,0.570641,0.417583,0.417583,2.383010,0.000000,0.000000
133,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566637,0.566651,0.422983,0.422983,2.279110,0.000000,0.000000
134,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.562779,0.562792,0.428103,0.428103,2.175210,0.000000,0.000000
135,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.559062,0.559081,0.432942,0.432942,2.071310,0.000000,0.000000
136,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.555496,0.555510,0.437512,0.437512,1.967410,0.000000,0.000000
137,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552081,0.552098,0.441811,0.441811,1.863510,0.000000,0.000000
138,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548828,0.548844,0.445847,0.445847,1.759610,0.000000,0.000000
139,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545737,0.545756,0.449623,0.449623,1.655710,0.000000,0.000000
140,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.542818,0.542840,0.453140,0.453140,1.551810,0.000000,0.000000
141,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.540072,0.540095,0.456410,0.456410,1.447910,0.000000,0.000000
142,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537510,0.537531,0.459425,0.459425,1.344010,0.000000,0.000000
143,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.535131,0.535145,0.462198,0.462198,1.240110,0.000000,0.000000
144,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532935,0.532950,0.464728,0.464728,1.136210,0.000000,0.000000
145,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.530934,0.530944,0.467016,0.467016,1.032310,0.000000,0.000000
146,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.529121,0.529137,0.469066,0.469066,0.928410,0.000000,0.000000
147,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527508,0.527525,0.470878,0.470878,0.824510,0.000000,0.000000
148,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.526089,0.526113,0.472459,0.472459,0.720610,0.000000,0.000000
149,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.524875,0.524898,0.473808,0.473808,0.616710,0.000000,0.000000
150,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523861,0.523882,0.474930,0.474930,0.512810,0.000000,0.000000
151,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523052,0.523075,0.475820,0.475820,0.408910,0.000000,0.000000
152,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522448,0.522470,0.476484,0.476484,0.305010,0.000000,0.000000
153,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522048,0.522071,0.476921,0.476921,0.201110,0.000000,0.000000
154,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.521854,0.521881,0.477131,0.477131,0.097210,0.000000,0.000000
155,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.521865,0.521900,0.477115,0.477115,-0.006610,0.000000,0.000000
156,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522086,0.522122,0.476872,0.476872,-0.110410,0.000000,0.000000
157,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522512,0.522543,0.476408,0.476408,-0.214210,0.000000,0.000000
158,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523144,0.523169,0.475718,0.475718,-0.318010,0.000000,0.000000
159,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523980,0.524008,0.474795,0.474795,-0.421810,0.000000,0.000000
160,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.525021,0.525045,0.473646,0.473646,-0.525610,0.000000,0.000000
161,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.526262,0.526289,0.472265,0.472265,-0.629410,0.000000,0.000000
162,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527702,0.527725,0.470657,0.470657,-0.733210,0.000000,0.000000
163,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.529342,0.529365,0.468812,0.468812,-0.837010,0.000000,0.000000
164,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.531176,0.531195,0.466735,0.466735,-0.940810,0.000000,0.000000
165,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.533205,0.533216,0.464421,0.464421,-1.044610,0.000000,0.000000
166,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.535422,0.535431,0.461864,0.461864,-1.148410,0.000000,0.000000
167,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537823,0.537836,0.459064,0.459064,-1.252210,0.000000,0.000000
168,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.540407,0.540425,0.456016,0.456016,-1.356010,0.000000,0.000000
169,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.543169,0.543192,0.452720,0.452720,-1.459810,0.000000,0.000000
170,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.546109,0.546130,0.449170,0.449170,-1.563610,0.000000,0.000000
171,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549217,0.549235,0.445366,0.445366,-1.667410,0.000000,0.000000
172,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552491,0.552507,0.441299,0.441299,-1.771210,0.000000,0.000000
173,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.555922,0.555941,0.436967,0.436967,-1.875010,0.000000,0.000000
174,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.559505,0.559523,0.432370,0.432370,-1.978810,0.000000,0.000000
175,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.563238,0.563252,0.427499,0.427499,-2.082610,0.000000,0.000000
176,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.567111,0.567117,0.422352,0.422352,-2.186410,0.000000,0.000000
177,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.571114,0.571126,0.416920,0.416920,-2.290210,0.000000,0.000000
178,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.575247,0.575255,0.411201,0.411201,-2.394010,0.000000,0.000000
179,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.579492,0.579507,0.405191,0.405191,-2.497810,0.000000,0.000000
180,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583851,0.583866,0.398885,0.398885,-2.601610,0.000000,0.000000
181,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.588313,0.588326,0.392276,0.392276,-2.705410,0.000000,0.000000
182,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.592866,0.592872,0.385365,0.385365,-2.809210,0.000000,0.000000
183,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.597500,0.597504,0.378142,0.378142,-2.913010,0.000000,0.000000
184,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.602205,0.602214,0.370600,0.370600,-3.016810,0.000000,0.000000
